datetime,name,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
2024-02-20 12:00:00,"61.007,14.543",0.0,-1.8,-3.0,80.22,0.0,0.0,,0.0,55.2,8.6,5.4,220.0,1011.0,100.0,10.0,232.0,0.8,2,10,Overcast,cloudy,"ESKM,F7772"
2024-02-20 13:00:00,"61.007,14.543",1.0,-0.7,-3.0,74.63,0.0,0.0,,0.0,54.8,10.1,5.4,239.4,1010.0,100.0,10.0,197.0,0.7,2,10,Overcast,cloudy,"ESKM,F7772"
2024-02-20 14:00:00,"61.007,14.543",2.0,-0.3,-3.0,69.47,0.0,0.0,,0.0,54.6,10.4,7.6,150.0,1010.0,36.8,10.0,146.0,0.5,1,10,Partially cloudy,partly-cloudy-day,"ESKM,F7772"
2024-02-20 15:00:00,"61.007,14.543",-1.0,-3.8,-4.0,80.08,0.0,0.0,,0.0,54.4,9.7,7.6,100.0,1010.0,43.3,10.0,87.0,0.3,1,10,Partially cloudy,partly-cloudy-day,"ESKM,F7772"
2024-02-20 16:00:00,"61.007,14.543",-1.0,-3.0,-4.0,80.08,0.0,0.0,,0.0,54.2,8.3,5.4,150.0,1009.0,93.2,10.0,34.0,0.1,0,10,Overcast,cloudy,"ESKM,F7772"
2024-02-20 17:00:00,"61.007,14.543",-1.0,-3.0,-4.0,80.08,0.0,0.0,,0.0,54.1,6.8,5.4,150.0,1009.0,89.0,10.0,8.0,0.0,0,10,Partially cloudy,partly-cloudy-day,"ESKM,F7772"
2024-02-20 18:00:00,"61.007,14.543",0.0,-4.1,-3.0,80.22,0.0,0.0,,0.0,54.1,7.9,13.0,190.0,1008.0,61.2,10.0,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,"ESKM,F7772"
2024-02-20 19:00:00,"61.007,14.543",-1.0,-4.4,-3.0,86.28,0.0,0.0,,0.0,54.0,8.3,9.4,200.0,1008.0,100.0,10.0,0.0,0.0,0,10,Overcast,cloudy,"ESKM,F7772"
2024-02-20 20:00:00,"61.007,14.543",-1.0,-4.9,-3.0,86.28,0.0,0.0,,0.0,54.0,8.6,11.2,210.0,1007.0,100.0,10.0,0.0,0.0,0,10,Overcast,cloudy,"ESKM,F7772"
2024-02-20 21:00:00,"61.007,14.543",-1.0,-4.4,-3.0,86.28,0.0,0.0,,0.0,54.0,8.3,9.4,190.0,1007.0,100.0,10.0,0.0,0.0,0,10,Overcast,cloudy,"ESKM,F7772"
2024-02-20 22:00:00,"61.007,14.543",-1.4,-1.4,-2.9,89.51,0.0,12.9,,0.0,54.0,7.9,3.6,150.5,1007.0,100.0,2.9,0.0,0.0,0,10,Overcast,cloudy,
2024-02-20 23:00:00,"61.007,14.543",-1.3,-1.3,-2.5,91.54,0.1,12.9,freezingrain,0.0,54.0,9.0,4.3,123.5,1007.0,100.0,2.2,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 00:00:00,"61.007,14.543",-1.2,-1.2,-2.2,92.91,0.2,12.9,snow,0.0,54.0,9.4,4.7,120.1,1006.0,100.0,0.5,0.0,0.0,0,10,Overcast,fog,
2024-02-21 01:00:00,"61.007,14.543",-1.0,-1.0,-1.9,93.61,0.0,12.9,,0.0,54.0,9.4,4.7,111.7,1005.0,100.0,6.3,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 02:00:00,"61.007,14.543",-1.1,-2.9,-1.6,96.4,0.2,80.6,"rain,snow",0.1,54.1,10.1,5.0,108.2,1004.0,100.0,0.5,0.0,0.0,0,10,"Snow, Rain, Overcast",snow,
2024-02-21 03:00:00,"61.007,14.543",-1.2,-1.2,-1.5,97.82,0.3,80.6,snow,0.2,54.3,10.1,4.7,102.7,1003.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 04:00:00,"61.007,14.543",-1.1,-1.1,-1.4,97.82,0.3,80.6,snow,0.2,54.5,9.4,3.6,98.7,1003.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 05:00:00,"61.007,14.543",-1.0,-1.0,-1.2,98.55,0.7,80.6,snow,0.4,54.9,6.8,2.5,91.9,1002.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 06:00:00,"61.007,14.543",-0.8,-0.8,-1.0,98.55,1.0,80.6,snow,0.6,55.5,4.3,1.8,66.7,1001.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 07:00:00,"61.007,14.543",-0.8,-0.8,-0.9,99.27,0.5,80.6,snow,0.4,55.9,3.6,1.1,23.8,1001.0,95.6,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 08:00:00,"61.007,14.543",-1.1,-1.1,-1.3,98.55,0.3,19.4,"rain,snow",0.1,56.0,6.5,3.2,328.8,1000.0,100.0,0.0,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 09:00:00,"61.007,14.543",-1.1,-1.1,-1.4,97.82,0.5,19.4,"rain,snow",0.3,56.3,8.3,4.0,320.7,1000.0,100.0,0.0,7.0,0.0,0,10,Overcast,cloudy,
2024-02-21 10:00:00,"61.007,14.543",-0.7,-0.7,-1.2,96.41,0.6,19.4,"rain,snow",0.2,56.5,9.4,4.3,304.2,1001.0,100.0,0.0,36.0,0.1,0,10,Overcast,cloudy,
2024-02-21 11:00:00,"61.007,14.543",0.2,-1.6,-1.0,91.64,0.4,19.4,"rain,snow",0.1,56.6,10.8,5.4,295.1,1001.0,97.1,0.1,52.0,0.2,1,10,Overcast,fog,
2024-02-21 12:00:00,"61.007,14.543",0.4,-1.9,-0.9,90.98,0.3,19.4,snow,0.0,56.3,15.5,6.8,298.2,1001.0,98.5,0.0,52.0,0.2,1,10,Overcast,cloudy,
2024-02-21 13:00:00,"61.007,14.543",0.7,-1.7,-0.5,91.67,0.5,19.4,"rain,snow",0.0,56.3,16.9,7.2,295.0,1001.0,100.0,0.0,98.0,0.4,1,10,Overcast,cloudy,
2024-02-21 14:00:00,"61.007,14.543",1.9,-0.7,-0.2,85.96,0.1,3.2,"rain,snow",0.0,56.1,18.7,8.6,276.1,1001.0,87.2,0.5,97.0,0.3,1,10,Partially cloudy,fog,
2024-02-21 15:00:00,"61.007,14.543",2.5,0.6,-0.1,82.96,0.0,3.2,,0.0,55.9,18.4,6.5,286.3,1001.0,44.2,0.1,81.0,0.3,1,10,Partially cloudy,fog,
2024-02-21 16:00:00,"61.007,14.543",2.1,0.7,-0.2,84.74,0.0,3.2,,0.0,55.8,13.0,5.0,275.3,1001.0,18.7,2.3,49.0,0.2,0,10,Clear,clear-day,
2024-02-21 17:00:00,"61.007,14.543",1.3,-0.2,-0.5,87.8,0.0,3.2,,0.0,55.6,10.1,5.0,262.3,1001.0,21.4,5.5,11.0,0.0,0,10,Partially cloudy,partly-cloudy-day,
2024-02-21 18:00:00,"61.007,14.543",0.8,-0.7,-1.0,87.75,0.0,3.2,,0.0,55.6,10.8,5.0,242.9,1001.0,13.0,5.9,0.0,0.0,0,10,Clear,clear-night,
2024-02-21 19:00:00,"61.007,14.543",0.2,0.2,-1.5,88.34,0.0,3.2,,0.0,55.5,9.7,4.3,240.6,1001.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
2024-02-21 20:00:00,"61.007,14.543",-0.5,-0.5,-2.0,89.59,0.0,0.0,,0.0,55.5,8.6,4.7,244.3,1000.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
2024-02-21 21:00:00,"61.007,14.543",-1.1,-1.1,-2.5,90.2,0.0,0.0,,0.0,55.5,8.3,2.9,244.9,1000.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 22:00:00,"61.007,14.543",-1.8,-1.8,-2.8,92.87,0.0,0.0,,0.0,55.5,4.3,3.6,209.4,999.0,36.9,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-21 23:00:00,"61.007,14.543",-2.3,-2.3,-3.4,92.15,0.0,0.0,,0.0,55.5,5.0,1.8,196.9,999.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-22 00:00:00,"61.007,14.543",-3.3,-3.3,-4.2,93.49,0.0,0.0,,0.0,55.5,3.2,1.1,158.0,998.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-22 01:00:00,"61.007,14.543",-3.8,-3.8,-4.8,92.76,0.0,0.0,,0.0,55.5,6.5,3.6,107.1,998.0,97.2,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-22 02:00:00,"61.007,14.543",-3.7,-3.7,-4.8,92.07,0.0,45.2,snow,0.0,55.5,7.9,4.7,110.9,997.0,95.5,24.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 03:00:00,"61.007,14.543",-3.6,-5.9,-4.7,92.07,0.0,45.2,snow,0.0,55.6,10.1,5.4,110.6,996.0,97.8,20.2,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 04:00:00,"61.007,14.543",-3.3,-6.1,-4.3,92.79,0.0,45.2,snow,0.0,55.6,12.2,6.5,108.0,995.0,100.0,16.3,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 05:00:00,"61.007,14.543",-2.6,-5.7,-3.6,92.83,0.0,45.2,snow,0.0,55.6,14.4,7.6,112.0,994.0,100.0,0.5,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 06:00:00,"61.007,14.543",-2.2,-5.5,-2.7,96.37,0.3,45.2,snow,0.3,55.9,16.9,8.3,112.3,993.0,98.7,0.9,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 07:00:00,"61.007,14.543",-1.6,-4.9,-2.2,95.67,0.2,45.2,snow,0.1,56.0,17.6,8.6,114.5,992.0,98.8,0.2,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 08:00:00,"61.007,14.543",-1.2,-4.6,-1.8,95.69,0.1,90.3,snow,0.0,56.0,19.1,9.4,118.1,992.0,95.7,0.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 09:00:00,"61.007,14.543",-0.6,-3.9,-1.3,95.01,0.1,90.3,rain,0.1,56.1,19.4,9.4,118.6,992.0,99.1,0.1,5.0,0.0,0,10,"Rain, Overcast",snow,
2024-02-22 10:00:00,"61.007,14.543",-0.1,-3.4,-0.9,94.34,0.2,90.3,rain,0.0,56.1,20.5,9.7,117.2,991.0,97.5,0.2,10.0,0.0,0,10,"Rain, Overcast",snow,
2024-02-22 11:00:00,"61.007,14.543",0.4,-2.7,-0.6,93.0,0.0,90.3,rain,0.0,56.0,20.2,9.4,118.8,991.0,99.5,0.2,16.0,0.1,0,10,"Rain, Overcast",rain,
2024-02-22 12:00:00,"61.007,14.543",1.0,-2.1,-0.1,92.36,0.1,90.3,rain,0.0,55.9,20.5,9.7,124.9,990.0,99.2,0.2,12.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 13:00:00,"61.007,14.543",1.3,-1.6,0.3,93.05,0.0,90.3,"rain,snow",0.0,55.7,20.9,9.4,127.5,990.0,100.0,0.1,14.0,0.1,0,10,"Snow, Rain, Overcast",rain,
2024-02-22 14:00:00,"61.007,14.543",1.6,-1.3,0.6,93.06,0.1,83.9,rain,0.0,55.5,19.8,9.4,127.8,989.0,96.5,0.1,27.0,0.1,0,10,"Rain, Overcast",rain,
2024-02-22 15:00:00,"61.007,14.543",1.8,-1.0,0.9,93.75,0.0,83.9,rain,0.0,55.4,19.8,9.4,128.0,989.0,100.0,0.1,14.0,0.1,0,10,"Rain, Overcast",rain,
2024-02-22 16:00:00,"61.007,14.543",1.8,-0.9,1.1,95.11,0.0,83.9,rain,0.0,55.2,19.1,9.0,129.4,988.0,100.0,0.1,8.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 17:00:00,"61.007,14.543",1.7,-1.1,1.2,96.48,0.0,83.9,rain,0.0,55.1,19.1,9.0,131.2,988.0,100.0,0.1,3.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 18:00:00,"61.007,14.543",1.6,-1.1,1.2,97.17,0.0,83.9,rain,0.0,54.8,18.7,8.6,129.9,988.0,100.0,0.1,0.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 19:00:00,"61.007,14.543",1.5,-1.1,1.2,97.87,0.0,83.9,rain,0.0,54.6,18.0,8.3,130.2,988.0,100.0,0.1,0.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 20:00:00,"61.007,14.543",1.4,-1.6,1.2,98.57,0.0,96.8,rain,0.0,54.4,20.5,9.7,122.4,987.0,100.0,0.1,0.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 21:00:00,"61.007,14.543",1.4,-1.3,1.3,99.29,0.0,96.8,rain,0.0,54.2,23.0,8.6,131.8,987.0,100.0,0.1,0.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-22 22:00:00,"61.007,14.543",1.4,-1.3,1.2,98.57,0.0,96.8,snow,0.0,54.0,18.0,8.6,114.2,986.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 23:00:00,"61.007,14.543",1.5,-1.3,1.3,98.58,0.1,96.8,snow,0.0,53.8,20.5,9.0,118.3,985.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 00:00:00,"61.007,14.543",1.5,-1.7,1.2,97.87,0.2,96.8,snow,0.0,53.6,22.3,10.4,108.4,984.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 01:00:00,"61.007,14.543",1.5,-1.5,1.2,97.87,0.0,96.8,snow,0.0,53.4,22.0,9.7,110.9,983.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 02:00:00,"61.007,14.543",1.4,-2.2,1.3,99.29,0.0,96.8,snow,0.0,53.2,26.6,12.2,114.7,983.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 03:00:00,"61.007,14.543",1.4,-2.6,1.3,99.29,0.0,96.8,snow,0.0,53.1,30.6,14.0,105.9,981.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 04:00:00,"61.007,14.543",1.4,-2.9,1.4,100.0,0.0,96.8,snow,0.0,52.9,36.0,16.2,107.7,979.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 05:00:00,"61.007,14.543",1.5,-3.0,1.5,100.0,0.1,96.8,snow,0.0,52.7,38.9,17.6,107.5,978.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 06:00:00,"61.007,14.543",1.8,-2.9,1.5,97.88,1.0,96.8,snow,0.0,52.5,42.8,19.4,110.0,976.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 07:00:00,"61.007,14.543",2.1,-2.8,0.9,91.76,1.3,96.8,snow,0.0,52.2,46.8,20.9,103.6,974.0,99.8,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 08:00:00,"61.007,14.543",2.4,-2.6,1.2,91.78,0.6,64.5,snow,0.0,52.1,50.4,22.7,118.8,972.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 09:00:00,"61.007,14.543",2.2,-2.8,0.7,89.8,0.6,64.5,rain,0.0,51.8,50.4,22.0,126.1,971.0,99.6,0.1,4.0,0.0,0,10,"Rain, Overcast",rain,
2024-02-23 10:00:00,"61.007,14.543",2.3,-2.7,1.0,91.12,0.2,64.5,snow,0.0,51.6,50.8,22.3,126.3,970.0,98.8,16.0,10.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 11:00:00,"61.007,14.543",2.5,-2.5,0.0,83.57,0.4,64.5,rain,0.0,51.3,51.1,23.0,134.4,969.0,98.6,20.8,74.0,0.3,1,10,"Rain, Overcast",rain,
2024-02-23 12:00:00,"61.007,14.543",2.0,-3.4,-0.9,81.1,0.3,64.5,"rain,snow",0.0,51.0,58.7,25.2,145.7,969.0,95.3,24.1,109.0,0.4,1,10,"Snow, Rain, Overcast",rain,
2024-02-23 13:00:00,"61.007,14.543",1.8,-3.5,-0.7,83.48,0.5,64.5,"rain,snow",0.0,50.8,56.5,23.4,150.7,969.0,93.6,20.7,142.0,0.5,1,10,"Snow, Rain, Overcast",rain,
2024-02-23 14:00:00,"61.007,14.543",1.4,-3.8,-0.4,87.8,0.8,22.6,"rain,snow",0.0,50.5,54.0,22.0,144.9,969.0,100.0,22.6,124.0,0.4,1,10,Overcast,cloudy,
2024-02-23 15:00:00,"61.007,14.543",1.4,-3.3,-0.4,87.8,0.9,22.6,"rain,snow",0.0,50.4,49.0,18.4,152.4,969.0,100.0,24.1,135.0,0.5,1,10,Overcast,cloudy,
2024-02-23 16:00:00,"61.007,14.543",1.9,-2.5,-0.6,83.49,0.4,22.6,"rain,snow",0.0,50.2,41.8,17.6,193.5,971.0,100.0,24.1,128.0,0.5,1,10,Overcast,cloudy,
2024-02-23 17:00:00,"61.007,14.543",1.9,-3.1,-0.7,82.89,0.4,22.6,"rain,snow",0.0,50.0,47.9,21.2,198.5,973.0,100.0,24.1,26.0,0.1,0,10,Overcast,cloudy,
2024-02-23 18:00:00,"61.007,14.543",2.2,-2.9,-0.5,82.32,0.5,22.6,rain,0.0,49.9,51.8,23.0,203.3,976.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 19:00:00,"61.007,14.543",2.6,-2.6,-0.6,79.43,0.4,22.6,rain,0.0,49.7,58.0,25.2,205.5,978.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 20:00:00,"61.007,14.543",2.7,-2.5,-0.7,78.68,0.0,3.2,,0.0,49.5,58.1,24.7,207.2,980.3,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 21:00:00,"61.007,14.543",2.8,-2.3,-0.7,77.93,0.0,3.2,,0.0,49.3,58.2,24.2,208.9,982.7,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 22:00:00,"61.007,14.543",2.9,-2.1,-0.7,77.19,0.1,3.2,rain,0.0,49.1,58.3,23.8,210.6,985.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 23:00:00,"61.007,14.543",2.8,-2.0,-0.6,78.51,0.0,3.2,,0.0,48.93,54.0,22.3,208.0,986.0,96.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 00:00:00,"61.007,14.543",2.8,-1.8,-0.3,79.85,0.0,3.2,,0.0,48.77,49.7,20.9,205.5,987.0,91.9,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 01:00:00,"61.007,14.543",2.8,-1.7,-0.1,81.21,0.1,3.2,rain,0.0,48.6,45.4,19.4,202.9,988.0,87.9,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 02:00:00,"61.007,14.543",2.6,-1.7,-0.2,81.39,0.0,6.5,,0.0,48.47,43.8,18.6,201.1,989.3,82.3,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 03:00:00,"61.007,14.543",2.5,-1.8,-0.3,81.57,0.0,6.5,,0.0,48.33,42.2,17.8,199.4,990.7,76.8,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 04:00:00,"61.007,14.543",2.4,-1.8,-0.4,81.75,0.1,6.5,rain,0.0,48.2,40.7,16.9,197.6,992.0,71.2,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 05:00:00,"61.007,14.543",2.2,-1.8,-0.5,82.72,0.0,6.5,,0.0,48.0,37.1,15.5,190.3,993.0,76.7,8.6,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 06:00:00,"61.007,14.543",1.9,-1.8,-0.5,83.71,0.0,6.5,,0.0,47.8,33.5,14.0,183.0,994.0,82.3,0.3,0.0,0.0,0,10,Partially cloudy,fog,
2024-02-24 07:00:00,"61.007,14.543",1.8,-1.8,-0.5,84.71,0.0,6.5,,0.0,47.6,29.9,12.6,175.7,995.0,87.8,14.9,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 08:00:00,"61.007,14.543",2.0,-1.6,-0.7,82.5,0.0,6.5,,0.0,47.47,29.5,12.8,175.6,995.7,88.4,24.1,5.0,0.0,0,10,Partially cloudy,partly-cloudy-day,
2024-02-24 09:00:00,"61.007,14.543",2.2,-1.3,-0.8,80.35,0.0,6.5,,0.0,47.33,29.2,13.1,175.5,996.3,88.9,24.1,31.0,0.1,0,10,Partially cloudy,partly-cloudy-day,
2024-02-24 10:00:00,"61.007,14.543",2.5,-1.1,-0.9,78.27,0.0,6.5,,0.0,47.2,28.8,13.3,175.4,997.0,89.5,24.1,51.0,0.2,1,10,Partially cloudy,partly-cloudy-day,
2024-02-24 11:00:00,"61.007,14.543",2.9,-0.5,-0.9,75.9,0.0,6.5,,0.0,46.97,29.5,13.2,178.7,997.3,91.7,24.1,95.0,0.3,1,10,Overcast,cloudy,
2024-02-24 12:00:00,"61.007,14.543",3.3,0.0,-0.9,73.61,0.0,6.5,,0.0,46.73,30.2,13.1,182.1,997.7,94.0,6.3,149.0,0.5,1,10,Overcast,cloudy,
2024-02-24 13:00:00,"61.007,14.543",3.8,0.6,-0.9,71.39,0.1,6.5,rain,0.0,46.5,31.0,13.0,185.4,998.0,96.2,0.2,212.0,0.8,2,10,Overcast,fog,
2024-02-24 14:00:00,"61.007,14.543",3.6,0.6,-0.8,72.77,0.0,0.0,,0.0,46.33,27.7,11.9,176.1,998.0,91.2,0.1,184.0,0.7,2,10,Overcast,fog,
2024-02-24 15:00:00,"61.007,14.543",3.5,0.7,-0.7,74.18,0.0,0.0,,0.0,46.17,24.5,10.8,166.7,998.0,86.2,0.1,127.0,0.5,1,10,Partially cloudy,fog,
2024-02-24 16:00:00,"61.007,14.543",3.4,0.8,-0.5,75.61,0.0,0.0,,0.0,46.0,21.2,9.7,157.4,998.0,81.2,0.1,64.0,0.2,1,10,Partially cloudy,fog,
2024-02-24 17:00:00,"61.007,14.543",2.7,-0.1,-0.4,80.42,0.0,0.0,,0.0,45.87,21.5,9.8,150.9,998.3,87.5,0.5,16.0,0.1,0,10,Partially cloudy,fog,
2024-02-24 18:00:00,"61.007,14.543",1.9,-1.0,-0.2,85.55,0.0,0.0,,0.0,45.73,21.7,10.0,144.5,998.7,93.7,0.2,0.0,0.0,0,10,Overcast,fog,
2024-02-24 19:00:00,"61.007,14.543",1.3,-1.8,0.0,91.05,0.0,0.0,,0.0,45.6,22.0,10.1,138.0,999.0,100.0,0.3,0.0,0.0,0,10,Overcast,fog,
2024-02-24 20:00:00,"61.007,14.543",0.8,-1.9,-0.2,92.57,0.0,12.9,,0.0,45.53,18.5,8.4,127.4,999.0,100.0,0.4,0.0,0.0,0,10,Overcast,fog,
2024-02-24 21:00:00,"61.007,14.543",0.4,-1.8,-0.4,94.13,0.0,12.9,,0.0,45.47,15.0,6.7,116.8,999.0,100.0,5.6,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 22:00:00,"61.007,14.543",0.0,-1.6,-0.6,95.73,0.0,12.9,,0.0,45.4,11.5,5.0,106.2,999.0,100.0,15.5,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 23:00:00,"61.007,14.543",-0.2,-0.2,-0.7,95.96,0.0,12.9,,0.0,45.4,9.1,4.3,90.6,999.0,100.0,22.8,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 00:00:00,"61.007,14.543",-0.3,-0.3,-0.8,96.19,0.0,12.9,,0.0,45.4,6.7,3.6,75.0,999.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 01:00:00,"61.007,14.543",-0.4,-0.4,-0.9,96.42,0.0,12.9,,0.0,45.4,4.3,2.9,59.4,999.0,100.0,23.8,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 02:00:00,"61.007,14.543",-0.4,-0.4,-0.9,96.65,0.0,25.8,,0.0,45.4,3.7,2.4,52.2,999.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 03:00:00,"61.007,14.543",-0.4,-0.4,-0.8,96.89,0.0,25.8,,0.0,45.4,3.1,1.9,45.0,999.0,100.0,24.0,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 04:00:00,"61.007,14.543",-0.3,-0.3,-0.7,97.13,0.0,25.8,,0.0,45.4,2.5,1.4,37.8,999.0,100.0,17.4,0.0,0.0,0,10,Overcast,cloudy,
