datetime,name,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
2024-02-21 02:00:00,"61.083,13.617",-2.4,-2.4,-2.4,100.0,0.0,74.2,snow,0.1,73.8,11.9,4.0,198.5,1004.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 03:00:00,"61.083,13.617",-2.3,-2.3,-2.5,98.53,0.1,74.2,snow,0.0,73.7,9.7,2.9,175.4,1003.0,99.9,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 04:00:00,"61.083,13.617",-2.2,-2.2,-2.5,97.81,0.6,74.2,snow,0.5,74.2,8.3,2.9,169.6,1002.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 05:00:00,"61.083,13.617",-2.0,-2.0,-2.4,97.09,1.3,74.2,snow,0.9,75.1,8.3,2.5,224.7,1002.0,99.5,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 06:00:00,"61.083,13.617",-1.9,-1.9,-2.3,97.09,0.7,74.2,"rain,snow",0.6,75.7,7.2,2.9,261.5,1001.0,97.0,0.1,0.0,0.0,0,10,"Snow, Rain, Overcast",snow,
2024-02-21 07:00:00,"61.083,13.617",-2.0,-2.0,-2.3,97.81,0.5,74.2,snow,0.3,76.0,10.1,4.3,283.3,1001.0,99.9,0.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-21 08:00:00,"61.083,13.617",-1.8,-3.7,-2.3,96.38,0.6,29.0,"rain,snow",0.4,76.4,12.2,5.0,300.4,1001.0,100.0,0.7,0.0,0.0,0,10,Overcast,fog,
2024-02-21 09:00:00,"61.083,13.617",-1.8,-4.5,-2.4,95.67,0.5,29.0,snow,0.3,76.7,15.1,6.8,298.7,1001.0,100.0,1.4,13.0,0.0,0,10,Overcast,cloudy,
2024-02-21 10:00:00,"61.083,13.617",-1.4,-4.6,-2.2,94.28,0.2,29.0,snow,0.2,76.9,18.0,8.6,303.4,1001.0,100.0,1.8,48.0,0.2,0,10,Overcast,cloudy,
2024-02-21 11:00:00,"61.083,13.617",-1.2,-6.0,-1.9,94.99,0.7,29.0,snow,0.3,77.2,25.2,15.1,328.7,1002.0,100.0,0.2,76.0,0.3,1,10,Overcast,fog,
2024-02-21 12:00:00,"61.083,13.617",-0.4,-4.9,-1.2,94.33,0.5,29.0,"rain,snow",0.2,77.4,26.6,14.8,321.3,1002.0,99.5,2.0,155.0,0.6,2,10,Overcast,cloudy,
2024-02-21 13:00:00,"61.083,13.617",0.5,-3.5,-0.9,90.33,0.0,29.0,,0.0,77.1,24.5,13.3,322.1,1002.0,100.0,0.5,218.0,0.8,2,10,Overcast,fog,
2024-02-21 14:00:00,"61.083,13.617",1.3,-1.5,-0.8,85.9,0.1,0.0,"rain,snow",0.0,76.9,22.3,9.0,322.3,1002.0,64.0,0.1,238.0,0.9,2,10,Partially cloudy,fog,
2024-02-21 15:00:00,"61.083,13.617",1.4,-0.5,-1.3,82.22,0.0,0.0,,0.0,76.7,16.9,6.1,337.6,1001.0,21.4,0.0,139.0,0.5,1,10,Partially cloudy,partly-cloudy-day,
2024-02-21 16:00:00,"61.083,13.617",1.1,-0.7,-1.8,80.98,0.0,0.0,,0.0,76.4,14.0,5.8,296.3,1002.0,0.0,0.2,55.0,0.2,1,10,Clear,fog,
2024-02-21 17:00:00,"61.083,13.617",0.7,0.7,-2.1,81.52,0.0,0.0,,0.0,76.2,12.6,4.7,270.2,1001.0,0.0,17.0,14.0,0.1,0,10,Clear,clear-day,
2024-02-21 18:00:00,"61.083,13.617",0.0,0.0,-2.3,84.5,0.0,0.0,,0.0,76.1,10.1,4.7,241.9,1001.0,0.0,20.6,0.0,0.0,0,10,Clear,clear-night,
2024-02-21 19:00:00,"61.083,13.617",-0.9,-0.9,-2.7,87.59,0.0,0.0,,0.0,76.0,10.1,4.3,234.4,1001.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
2024-02-21 20:00:00,"61.083,13.617",-1.6,-1.6,-3.2,88.83,0.0,0.0,,0.0,75.9,9.7,4.3,230.2,1001.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 21:00:00,"61.083,13.617",-2.1,-4.0,-3.7,88.79,0.0,0.0,,0.0,75.9,11.5,5.0,211.2,1000.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 22:00:00,"61.083,13.617",-2.4,-4.7,-3.9,89.43,0.0,0.0,,0.0,75.9,13.7,5.8,211.7,999.0,100.0,7.5,0.0,0.0,0,10,Overcast,cloudy,
2024-02-21 23:00:00,"61.083,13.617",-2.6,-5.1,-3.9,90.77,0.0,0.0,,0.0,75.9,14.4,6.1,200.3,999.0,99.9,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-22 00:00:00,"61.083,13.617",-2.8,-5.5,-3.9,92.12,0.0,0.0,,0.0,75.9,14.8,6.5,174.6,998.0,100.0,3.6,0.0,0.0,0,10,Overcast,cloudy,
2024-02-22 01:00:00,"61.083,13.617",-3.3,-6.5,-4.2,93.49,0.0,0.0,,0.0,75.9,17.3,7.6,158.6,997.0,100.0,0.2,0.0,0.0,0,10,Overcast,fog,
2024-02-22 02:00:00,"61.083,13.617",-3.5,-7.2,-4.1,95.61,0.0,87.1,snow,0.0,75.9,20.2,9.0,148.8,996.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 03:00:00,"61.083,13.617",-3.6,-7.7,-4.0,97.05,0.0,87.1,snow,0.0,75.9,21.6,10.1,146.1,995.0,100.0,0.2,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 04:00:00,"61.083,13.617",-3.2,-8.0,-3.4,98.52,0.0,87.1,snow,0.0,75.9,26.3,13.3,152.1,994.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 05:00:00,"61.083,13.617",-3.0,-7.4,-3.5,96.34,0.4,87.1,snow,0.2,76.1,25.9,11.9,143.7,993.0,100.0,0.1,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 06:00:00,"61.083,13.617",-2.9,-7.3,-3.4,96.35,0.4,87.1,snow,0.3,76.4,23.4,11.9,140.6,992.0,96.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 07:00:00,"61.083,13.617",-2.6,-7.1,-3.1,96.35,0.3,87.1,snow,0.2,76.6,24.1,12.2,142.6,991.0,99.9,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 08:00:00,"61.083,13.617",-2.3,-6.3,-2.8,96.36,0.4,96.8,snow,0.3,76.9,23.8,10.8,141.6,991.0,95.9,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 09:00:00,"61.083,13.617",-2.1,-6.1,-2.6,96.37,0.3,96.8,snow,0.1,77.0,21.6,10.8,138.8,991.0,100.0,0.0,4.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 10:00:00,"61.083,13.617",-1.6,-5.5,-2.0,97.1,0.3,96.8,snow,0.1,77.1,22.3,10.8,140.2,990.0,98.6,0.0,8.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-22 11:00:00,"61.083,13.617",-1.1,-5.1,-1.5,97.11,0.2,96.8,"rain,snow",0.0,77.1,23.0,11.9,137.9,990.0,98.6,0.0,11.0,0.0,0,10,"Snow, Rain, Overcast",snow,
2024-02-22 12:00:00,"61.083,13.617",-0.4,-4.4,-0.8,97.13,0.1,96.8,rain,0.0,77.0,24.1,12.2,150.8,989.0,99.1,0.0,17.0,0.1,0,10,"Rain, Overcast",snow,
2024-02-22 13:00:00,"61.083,13.617",0.2,-3.8,-0.3,96.44,0.1,96.8,snow,0.0,76.9,24.1,13.0,152.8,989.0,100.0,0.0,17.0,0.1,0,10,"Snow, Overcast",rain,
2024-02-22 14:00:00,"61.083,13.617",0.6,-3.7,0.1,96.45,0.1,90.3,snow,0.0,76.6,25.9,14.8,156.6,988.0,100.0,0.0,11.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 15:00:00,"61.083,13.617",0.7,-3.4,0.6,99.28,0.0,90.3,snow,0.0,76.3,26.6,14.0,160.4,988.0,100.0,0.0,15.0,0.1,0,10,"Snow, Overcast",rain,
2024-02-22 16:00:00,"61.083,13.617",0.7,-3.1,0.7,100.0,0.2,90.3,snow,0.0,76.1,25.6,12.6,159.3,988.0,100.0,0.0,10.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 17:00:00,"61.083,13.617",0.8,-2.7,0.8,100.0,0.0,90.3,snow,0.0,75.7,23.0,11.2,157.5,987.0,100.0,0.0,2.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 18:00:00,"61.083,13.617",0.8,-2.6,0.8,100.0,0.0,90.3,snow,0.0,75.4,21.2,10.8,150.1,987.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 19:00:00,"61.083,13.617",0.7,-2.6,0.7,100.0,0.0,90.3,snow,0.0,75.1,20.9,10.4,152.2,987.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 20:00:00,"61.083,13.617",0.5,-3.3,0.5,100.0,0.0,100.0,"rain,snow",0.0,74.8,22.3,12.2,139.7,986.0,100.0,0.0,0.0,0.0,0,10,"Snow, Rain, Overcast",rain,
2024-02-22 21:00:00,"61.083,13.617",0.5,-3.0,0.5,100.0,0.1,100.0,snow,0.0,74.6,25.2,11.2,140.7,986.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 22:00:00,"61.083,13.617",0.4,-3.4,0.4,100.0,0.0,100.0,snow,0.0,74.3,22.3,12.2,128.2,985.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-22 23:00:00,"61.083,13.617",0.4,-3.6,0.4,100.0,0.0,100.0,snow,0.0,74.0,23.4,13.0,124.2,984.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 00:00:00,"61.083,13.617",0.5,-3.5,0.5,100.0,0.1,100.0,snow,0.0,73.8,26.6,13.3,114.8,983.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 01:00:00,"61.083,13.617",0.5,-3.4,0.5,100.0,0.0,100.0,snow,0.0,73.5,24.8,13.0,109.3,982.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 02:00:00,"61.083,13.617",0.3,-4.0,0.3,100.0,0.3,96.8,snow,0.0,73.3,26.3,14.4,99.2,981.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 03:00:00,"61.083,13.617",0.2,-4.4,0.1,99.28,1.2,96.8,snow,0.2,73.5,27.0,15.8,97.9,980.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-23 04:00:00,"61.083,13.617",0.2,-5.2,0.2,100.0,0.3,96.8,snow,0.0,73.3,36.0,20.9,100.3,978.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 05:00:00,"61.083,13.617",0.1,-5.9,0.1,100.0,1.1,96.8,snow,0.3,73.6,45.7,25.9,97.3,976.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-23 06:00:00,"61.083,13.617",0.3,-5.6,-0.1,97.14,2.4,96.8,snow,1.2,74.8,46.4,25.6,99.4,974.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-23 07:00:00,"61.083,13.617",0.2,-6.1,-0.3,96.44,2.1,96.8,snow,1.2,76.0,50.8,28.4,99.7,972.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-23 08:00:00,"61.083,13.617",0.3,-6.0,-0.2,96.44,1.2,67.7,snow,0.6,76.6,51.8,29.2,112.2,971.0,100.0,0.0,0.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-23 09:00:00,"61.083,13.617",0.3,-5.9,-0.2,96.44,1.4,67.7,snow,0.5,77.1,51.8,28.1,117.2,970.0,97.7,0.0,3.0,0.0,0,10,"Snow, Overcast",snow,
2024-02-23 10:00:00,"61.083,13.617",0.4,-5.6,-0.2,95.74,0.3,67.7,snow,0.0,77.1,50.4,26.3,119.9,968.0,99.9,0.5,8.0,0.0,0,10,"Snow, Overcast",rain,
2024-02-23 11:00:00,"61.083,13.617",0.4,-5.6,-0.6,93.0,0.8,67.7,snow,0.0,77.1,48.2,26.6,131.6,967.0,100.0,7.1,85.0,0.3,1,10,"Snow, Overcast",rain,
2024-02-23 12:00:00,"61.083,13.617",0.1,-6.3,-1.3,90.3,0.5,67.7,snow,0.0,77.1,53.3,29.5,143.6,967.0,96.4,1.0,182.0,0.7,2,10,"Snow, Overcast",rain,
2024-02-23 13:00:00,"61.083,13.617",-0.2,-6.7,-1.4,91.61,0.7,67.7,snow,0.2,77.3,53.6,28.8,158.3,967.0,100.0,20.0,78.0,0.3,1,10,"Snow, Overcast",snow,
2024-02-23 14:00:00,"61.083,13.617",0.0,-6.0,-1.2,91.62,0.7,58.1,"rain,snow",0.2,77.5,57.6,25.6,165.1,967.0,99.9,24.1,51.0,0.2,1,10,"Snow, Rain, Overcast",snow,
2024-02-23 15:00:00,"61.083,13.617",0.2,-5.7,-1.4,88.99,0.4,58.1,"rain,snow",0.0,77.4,44.6,25.2,191.3,968.0,100.0,24.1,125.0,0.5,1,10,"Snow, Rain, Overcast",rain,
2024-02-23 16:00:00,"61.083,13.617",0.4,-5.7,-1.2,89.01,0.1,58.1,"rain,snow",0.0,77.2,49.3,27.4,209.3,970.0,98.4,24.1,119.0,0.4,1,10,"Snow, Rain, Overcast",rain,
2024-02-23 17:00:00,"61.083,13.617",0.3,-6.2,-1.0,90.97,0.2,58.1,"rain,snow",0.0,77.1,55.1,30.2,208.9,972.0,98.8,24.1,35.0,0.1,0,10,"Snow, Rain, Overcast",rain,
2024-02-23 18:00:00,"61.083,13.617",0.4,-6.6,-1.1,89.66,0.7,58.1,"rain,snow",0.2,77.3,68.4,36.7,216.0,974.0,100.0,22.7,0.0,0.0,0,10,"Snow, Rain, Overcast",snow,
2024-02-23 19:00:00,"61.083,13.617",0.5,-6.7,-1.4,87.08,0.7,58.1,"rain,snow",0.2,77.5,74.5,39.6,214.9,977.0,98.6,24.1,0.0,0.0,0,10,"Snow, Rain, Overcast",snow,
2024-02-23 20:00:00,"61.083,13.617",0.5,-6.5,-1.5,86.45,0.0,35.5,,0.0,77.37,72.5,37.7,214.4,979.3,99.1,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 21:00:00,"61.083,13.617",0.6,-6.2,-1.5,85.82,0.0,35.5,snow,0.0,77.23,70.4,35.8,214.0,981.7,99.5,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 22:00:00,"61.083,13.617",0.7,-6.0,-1.5,85.2,0.1,35.5,snow,0.0,77.1,68.4,33.8,213.5,984.0,100.0,21.9,0.0,0.0,0,10,Overcast,cloudy,
2024-02-23 23:00:00,"61.083,13.617",0.7,-5.8,-1.3,86.25,0.0,35.5,snow,0.0,76.9,65.0,32.8,211.7,985.0,94.9,2.9,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 00:00:00,"61.083,13.617",0.7,-5.7,-1.1,87.32,0.0,35.5,snow,0.0,76.7,61.7,31.7,210.0,986.0,89.8,4.3,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 01:00:00,"61.083,13.617",0.8,-5.5,-0.9,88.39,0.1,35.5,"rain,snow",0.0,76.5,58.3,30.6,208.2,987.0,84.7,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 02:00:00,"61.083,13.617",0.7,-5.6,-1.0,88.6,0.0,38.7,,0.0,76.33,57.1,29.9,208.5,988.3,86.6,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 03:00:00,"61.083,13.617",0.6,-5.6,-1.1,88.81,0.0,38.7,snow,0.0,76.17,55.9,29.2,208.9,989.7,88.4,5.5,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 04:00:00,"61.083,13.617",0.5,-5.7,-1.1,89.01,0.0,38.7,,0.0,76.0,54.7,28.4,209.2,991.0,90.3,8.8,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 05:00:00,"61.083,13.617",0.3,-5.8,-1.2,89.66,0.0,38.7,snow,0.0,75.83,52.6,27.5,208.1,991.7,87.1,4.2,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 06:00:00,"61.083,13.617",0.2,-5.8,-1.2,90.31,0.0,38.7,,0.0,75.67,50.4,26.5,206.9,992.3,83.9,3.6,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 07:00:00,"61.083,13.617",0.1,-5.9,-1.2,90.96,0.1,38.7,"rain,snow",0.0,75.5,48.2,25.6,205.8,993.0,80.7,16.2,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
2024-02-24 08:00:00,"61.083,13.617",0.1,-5.8,-1.3,90.3,0.0,16.1,,0.0,75.37,47.9,25.1,205.5,994.0,84.3,24.1,4.0,0.0,0,10,Partially cloudy,partly-cloudy-day,
2024-02-24 09:00:00,"61.083,13.617",0.1,-5.7,-1.4,89.64,0.0,16.1,,0.0,75.23,47.5,24.6,205.2,995.0,87.8,9.7,58.0,0.2,1,10,Partially cloudy,partly-cloudy-day,
2024-02-24 10:00:00,"61.083,13.617",0.2,-5.6,-1.4,88.99,0.0,16.1,,0.0,75.1,47.2,24.1,204.9,996.0,91.4,13.4,54.0,0.2,1,10,Overcast,cloudy,
2024-02-24 11:00:00,"61.083,13.617",0.4,-5.0,-1.3,88.15,0.0,16.1,,0.0,74.9,43.0,22.2,200.9,996.3,93.3,23.7,103.0,0.4,1,10,Overcast,cloudy,
2024-02-24 12:00:00,"61.083,13.617",0.7,-4.4,-1.2,87.31,0.0,16.1,,0.0,74.7,38.8,20.3,196.8,996.7,95.2,24.1,120.0,0.4,1,10,Overcast,cloudy,
2024-02-24 13:00:00,"61.083,13.617",1.0,-3.8,-1.0,86.49,0.0,16.1,,0.0,74.5,34.6,18.4,192.8,997.0,97.1,24.1,95.0,0.3,1,10,Overcast,cloudy,
2024-02-24 14:00:00,"61.083,13.617",1.0,-3.6,-1.0,86.49,0.0,6.5,snow,0.0,74.27,31.6,16.9,190.8,997.3,96.9,15.3,88.0,0.3,1,10,Overcast,cloudy,
2024-02-24 15:00:00,"61.083,13.617",1.0,-3.3,-1.0,86.49,0.0,6.5,,0.0,74.03,28.6,15.5,188.9,997.7,96.6,8.9,47.0,0.2,0,10,Overcast,cloudy,
2024-02-24 16:00:00,"61.083,13.617",1.0,-3.0,-1.0,86.49,0.1,6.5,"rain,snow",0.0,73.8,25.6,14.0,186.9,998.0,96.4,6.1,28.0,0.1,0,10,Overcast,cloudy,
2024-02-24 17:00:00,"61.083,13.617",0.7,-3.3,-0.9,89.25,0.0,6.5,,0.0,73.63,24.0,13.4,181.1,998.3,95.9,9.9,11.0,0.0,0,10,Overcast,cloudy,
2024-02-24 18:00:00,"61.083,13.617",0.4,-3.5,-0.7,92.1,0.0,6.5,,0.0,73.47,22.4,12.8,175.2,998.7,95.3,4.2,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 19:00:00,"61.083,13.617",0.2,-3.7,-0.5,95.04,0.0,6.5,,0.0,73.3,20.9,12.2,169.4,999.0,94.8,7.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 20:00:00,"61.083,13.617",0.0,-3.3,-0.5,95.97,0.0,25.8,,0.0,73.27,20.0,10.1,154.7,999.0,95.4,5.2,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 21:00:00,"61.083,13.617",-0.1,-2.8,-0.5,96.9,0.0,25.8,,0.0,73.23,19.2,7.9,139.9,999.0,95.9,4.4,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 22:00:00,"61.083,13.617",-0.2,-2.2,-0.5,97.84,0.3,25.8,snow,0.0,73.2,18.4,5.8,125.2,999.0,96.5,1.6,0.0,0.0,0,10,Overcast,cloudy,
2024-02-24 23:00:00,"61.083,13.617",-0.5,-2.8,-0.7,98.31,0.0,25.8,snow,0.0,73.13,18.2,6.6,120.2,999.0,97.7,2.7,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 00:00:00,"61.083,13.617",-0.7,-3.4,-0.9,98.79,0.0,25.8,,0.0,73.07,18.1,7.4,115.3,999.0,98.8,22.8,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 01:00:00,"61.083,13.617",-0.9,-3.9,-1.0,99.27,0.0,25.8,,0.0,73.0,18.0,8.3,110.3,999.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
2024-02-25 02:00:00,"61.083,13.617",-1.0,-3.7,-1.1,99.27,0.0,54.8,"rain,snow",0.0,72.97,16.3,7.4,109.3,998.7,100.0,24.1,0.0,0.0,0,10,"Snow, Rain, Overcast",snow,
2024-02-25 03:00:00,"61.083,13.617",-1.0,-3.4,-1.1,99.27,0.0,54.8,"rain,snow",0.0,72.93,14.6,6.6,108.3,998.3,100.0,24.1,0.0,0.0,0,10,"Snow, Rain, Overcast",snow,
